week_start_date,warehouse_id,warehouse_name,carrier_id,carrier_name,category_name,issue_type,shipment_count,issue_count,issue_rate_pct,anomaly_count,dominant_anomaly_flag
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,construcao_ferramentas_construcao,none,2,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,construcao_ferramentas_seguranca,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,cool_stuff,damaged,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,cool_stuff,missing,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,cool_stuff,none,4,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,cool_stuff,wrong,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,eletrodomesticos,none,3,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,eletronicos,damaged,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,eletronicos,none,6,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,eletroportateis,failed,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,eletroportateis,none,2,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,esporte_lazer,failed,3,3,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,esporte_lazer,missing,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,esporte_lazer,none,18,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fashion_bolsas_e_acessorios,failed,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fashion_bolsas_e_acessorios,none,9,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fashion_bolsas_e_acessorios,refund,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,ferramentas_jardim,none,3,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,industria_comercio_e_negocios,none,2,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,informatica_acessorios,damaged,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,informatica_acessorios,failed,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,informatica_acessorios,missing,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,informatica_acessorios,none,20,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,informatica_acessorios,wrong,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,instrumentos_musicais,none,4,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,instrumentos_musicais,refund,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,livros_importados,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,malas_acessorios,missing,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,malas_acessorios,none,2,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,moveis_decoracao,damaged,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,moveis_decoracao,failed,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,moveis_decoracao,none,20,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,moveis_decoracao,refund,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,moveis_escritorio,none,3,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,moveis_sala,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,papelaria,none,4,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,pcs,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,perfumaria,failed,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,perfumaria,none,7,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,perfumaria,refund,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,pet_shop,none,8,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,relogios_presentes,none,6,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,relogios_presentes,refund,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,sinalizacao_e_seguranca,none,2,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,telefonia,missing,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,telefonia,none,9,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,unknown,none,5,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,unknown,wrong,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,utilidades_domesticas,missing,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,utilidades_domesticas,none,18,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,artes,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,automotivo,none,8,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bebes,none,7,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,beleza_saude,none,14,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,brinquedos,none,7,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,cama_mesa_banho,missing,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,cama_mesa_banho,none,14,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,casa_conforto,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,casa_construcao,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,consoles_games,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,consoles_games,refund,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,construcao_ferramentas_construcao,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,construcao_ferramentas_iluminacao,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,construcao_ferramentas_seguranca,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,cool_stuff,none,9,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,cool_stuff,refund,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,eletrodomesticos,damaged,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,eletrodomesticos,none,4,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,eletronicos,none,4,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,eletroportateis,none,2,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,eletroportateis,wrong,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,esporte_lazer,none,10,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,esporte_lazer,wrong,3,3,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fashion_bolsas_e_acessorios,none,5,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,ferramentas_jardim,none,8,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,industria_comercio_e_negocios,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,informatica_acessorios,damaged,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,informatica_acessorios,none,11,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,informatica_acessorios,wrong,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,malas_acessorios,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,moveis_decoracao,damaged,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,moveis_decoracao,none,11,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,moveis_escritorio,none,2,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,papelaria,none,3,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,perfumaria,none,5,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,pet_shop,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,relogios_presentes,none,11,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,telefonia,none,2,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,unknown,none,1,0,0.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,utilidades_domesticas,failed,1,1,100.0,0,none
2018-04-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,utilidades_domesticas,none,7,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,bebes,none,2,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,beleza_saude,none,2,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,cama_mesa_banho,none,2,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,eletrodomesticos,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,livros_tecnicos,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,papelaria,none,4,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,perfumaria,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,relogios_presentes,none,2,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,telefonia,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,utilidades_domesticas,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,automotivo,none,5,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,beleza_saude,none,4,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,cama_mesa_banho,none,2,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,cama_mesa_banho,refund,1,1,100.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,casa_conforto,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,cool_stuff,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,esporte_lazer,missing,1,1,100.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,esporte_lazer,none,2,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,fashion_bolsas_e_acessorios,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,fashion_calcados,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,ferramentas_jardim,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,informatica_acessorios,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,instrumentos_musicais,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,livros_interesse_geral,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,moveis_escritorio,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,pet_shop,none,2,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,relogios_presentes,none,3,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,telefonia,damaged,1,1,100.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,unknown,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,beleza_saude,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,cama_mesa_banho,none,2,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,construcao_ferramentas_ferramentas,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,moveis_decoracao,missing,1,1,100.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,moveis_decoracao,none,2,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,perfumaria,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,portateis_casa_forno_e_cafe,wrong,1,1,100.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,relogios_presentes,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,telefonia,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,unknown,refund,1,1,100.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,utilidades_domesticas,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,utilidades_domesticas,refund,1,1,100.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,automotivo,none,2,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,bebes,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,beleza_saude,none,3,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,brinquedos,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,esporte_lazer,none,3,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,industria_comercio_e_negocios,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,informatica_acessorios,none,3,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,malas_acessorios,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,moveis_escritorio,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,perfumaria,none,1,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,relogios_presentes,none,2,0,0.0,0,none
2018-04-09,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,telefonia,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_A,Carrier A,bebes,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_A,Carrier A,beleza_saude,failed,1,1,100.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_A,Carrier A,beleza_saude,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_A,Carrier A,cama_mesa_banho,none,2,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_A,Carrier A,cool_stuff,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_A,Carrier A,esporte_lazer,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_A,Carrier A,fashion_bolsas_e_acessorios,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_B,Carrier B,beleza_saude,none,3,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_B,Carrier B,brinquedos,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_B,Carrier B,cama_mesa_banho,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_B,Carrier B,esporte_lazer,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_B,Carrier B,ferramentas_jardim,none,2,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_B,Carrier B,moveis_decoracao,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_B,Carrier B,moveis_escritorio,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_B,Carrier B,pet_shop,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_B,Carrier B,relogios_presentes,none,2,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_B,Carrier B,utilidades_domesticas,wrong,1,1,100.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_C,Carrier C,eletronicos,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_C,Carrier C,fashion_bolsas_e_acessorios,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_D,Carrier D,artes,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_D,Carrier D,bebes,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_D,Carrier D,eletrodomesticos,none,1,0,0.0,0,none
2018-04-09,WH_NORTH,North FC,CAR_D,Carrier D,esporte_lazer,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,alimentos,refund,1,1,100.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,automotivo,none,3,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,bebes,none,2,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,beleza_saude,none,5,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,cama_mesa_banho,none,6,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,casa_construcao,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,consoles_games,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,construcao_ferramentas_construcao,failed,1,1,100.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,construcao_ferramentas_iluminacao,none,2,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,cool_stuff,none,4,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,eletrodomesticos,none,2,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,eletronicos,none,2,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,eletroportateis,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,esporte_lazer,none,4,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,fashion_bolsas_e_acessorios,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,ferramentas_jardim,none,4,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,informatica_acessorios,none,2,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,instrumentos_musicais,failed,1,1,100.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,moveis_decoracao,none,6,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,moveis_escritorio,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,papelaria,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,perfumaria,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,pet_shop,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,relogios_presentes,none,4,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,telefonia,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,unknown,none,2,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_A,Carrier A,utilidades_domesticas,none,4,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,automotivo,none,4,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,bebes,none,3,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,bebidas,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,beleza_saude,none,5,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,brinquedos,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,brinquedos,refund,1,1,100.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,cama_mesa_banho,none,6,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,casa_construcao,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,construcao_ferramentas_ferramentas,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,cool_stuff,failed,1,1,100.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,cool_stuff,none,4,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,eletrodomesticos,none,3,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,eletrodomesticos_2,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,eletronicos,none,2,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,eletronicos,wrong,1,1,100.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,eletroportateis,none,2,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,esporte_lazer,none,8,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,esporte_lazer,refund,1,1,100.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,industria_comercio_e_negocios,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,informatica_acessorios,none,5,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,moveis_decoracao,none,5,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,moveis_escritorio,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,papelaria,none,2,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,relogios_presentes,damaged,1,1,100.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,relogios_presentes,none,2,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,telefonia,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,utilidades_domesticas,none,4,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_B,Carrier B,utilidades_domesticas,refund,1,1,100.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,automotivo,none,6,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,bebidas,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,beleza_saude,refund,1,1,100.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,brinquedos,none,2,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,cama_mesa_banho,none,5,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,casa_construcao,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,climatizacao,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,consoles_games,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,construcao_ferramentas_ferramentas,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,construcao_ferramentas_iluminacao,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,cool_stuff,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,eletrodomesticos,none,1,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,eletronicos,none,2,0,0.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,eletroportateis,failed,1,1,100.0,0,none
2018-04-09,WH_SOUTH,South FC,CAR_C,Carrier C,esporte_lazer,none,5,0,0.0,0,none
