order_id,carrier_id,carrier_name
1d0288c49db00e00965c4d82d464f61e,CAR_B,Carrier B
3d823294391810fe4c1cd13b5d513587,CAR_C,Carrier C
1c7b6d63329bdc850ffdb1a9ad6d6ded,CAR_B,Carrier B
c9c382f83e175303a797ca7de7240679,CAR_A,Carrier A
4c5d211b472b4169ab861de4517d16a0,CAR_B,Carrier B
bbf8379df25b807eb1dabc84d060f8a2,CAR_B,Carrier B
e2eefd0600a39b014ea34b3f4196d261,CAR_B,Carrier B
0ee8b349c2365dd4a396a819fc586cc1,CAR_C,Carrier C
71394edb269e67b8431cc1c355cc53df,CAR_D,Carrier D
1f70d88d8d6e9880a9e50ee78420c24c,CAR_B,Carrier B
cc129041e3294026c267be4f2d551fff,CAR_B,Carrier B
ed6a5bda2bc5622a2aa6c590eb109444,CAR_C,Carrier C
0f213d7015dad47737aecd4d7403f919,CAR_A,Carrier A
b3f4315fb36e8dee48aee5a92e674f64,CAR_D,Carrier D
c78b50d1c5ddfed2a5394dd0e90c4e99,CAR_B,Carrier B
5ce13e60c6c8f2bad1ea6a41c2b6451f,CAR_B,Carrier B
f5dd62b788049ad9fc0526e3ad11a097,CAR_B,Carrier B
e39b1c0568bb5cbcb35d685fc1185634,CAR_B,Carrier B
c323f00d4d5c7dd40983179c0ca14894,CAR_D,Carrier D
a2b510cbf99b001ef7b7a9aacc9789a8,CAR_C,Carrier C
a5283d6db4848796b9bea944339d2dca,CAR_A,Carrier A
4defd3e3fe1a6db61afe4ebd7b0fda3a,CAR_B,Carrier B
277652d641a561b871127afe3f44b952,CAR_A,Carrier A
c5a2f330a53172144cc43fba697c2e8f,CAR_D,Carrier D
8065c72fce26b871dcba7ef49bebfa48,CAR_C,Carrier C
b0247f256d2486d4cb5f3bf93dd84eb4,CAR_C,Carrier C
7527dc48e587e3cc2071e727f32a2610,CAR_C,Carrier C
50bfdb0627807130b8f989106c985a75,CAR_C,Carrier C
80759217e6015f8b5a0582f6f216bb09,CAR_B,Carrier B
3db332b439966561ec7ce3123bfccefb,CAR_D,Carrier D
cd237ee594c1e46dd6a74724995d4a65,CAR_A,Carrier A
7a7ce47ebeac8469117cd0b044c03d1b,CAR_D,Carrier D
c1ca4dea0d87cd383f5790fa7a5bd78f,CAR_B,Carrier B
3c7e4eeb2c6c14762f90616740515e92,CAR_B,Carrier B
f1dc649e1ea6789e7eddbdaf40aaddb1,CAR_C,Carrier C
bca438a94b0b58bd0f7a15666e522042,CAR_C,Carrier C
a9493527e59e8341b49a5d0a41b0623b,CAR_A,Carrier A
752b8f7e6ea0235e3f33865ae8c854d8,CAR_C,Carrier C
7ad731edc5a78a06b65ed2574a68ec95,CAR_D,Carrier D
a2fb909612baaffa7ffa754be0db303f,CAR_A,Carrier A
1d0ec3f28fc4f0dfe429d70f0f2acf7f,CAR_D,Carrier D
bfcb171109072a41eb811fe6bda0c94d,CAR_A,Carrier A
4d60e5659a5be3b15be731b5882ecc3e,CAR_B,Carrier B
1eecd2bcaafb81b8fa1c0c28d3de1f32,CAR_A,Carrier A
bb1471d7b9aedd3bafa3f2dd40db59de,CAR_D,Carrier D
26b5d26aa210d44b8a3f2310d32643f6,CAR_B,Carrier B
edbacb2d42b406befd1d4802a1ddf0d6,CAR_A,Carrier A
083f267075b03a6cd837f4faa2c7b881,CAR_A,Carrier A
7b37983cda54d6e32d54073a94cf59e7,CAR_C,Carrier C
8a02059055e25bfefbd27fa0d9d1a5dc,CAR_A,Carrier A
9a161af1014bfe03c925a3ebf67a67ec,CAR_A,Carrier A
44900db49b182f4c5488152220bed716,CAR_D,Carrier D
3615e42c9ff6c0d9bb86e14c6670d965,CAR_B,Carrier B
375aac0ed45f117fefb4e511189306d4,CAR_A,Carrier A
deea565ebe3196a7408232c8bb0ddc0b,CAR_B,Carrier B
fbafcc549363560790bf2e28730a7f36,CAR_A,Carrier A
e6af93ea6ff2947b8760af3dc581f50b,CAR_D,Carrier D
e1a90f68f1eb2b0f154dbfdace7bdab6,CAR_B,Carrier B
7ad517358a6ed9836dacf1bd7cc9dab2,CAR_B,Carrier B
54b189d57c850ca60b0a19d7e12b6d40,CAR_B,Carrier B
7d6dd21206d2e43674aa0c6b6e573cf6,CAR_B,Carrier B
ae0c769d416e6948678cba4fdf4f43c9,CAR_B,Carrier B
24d1d9f9bceae1483424740db703985f,CAR_C,Carrier C
536a2dbf28ababa5342b510c8f923472,CAR_B,Carrier B
5ad720f90855a1b905286d8a59dd0aca,CAR_C,Carrier C
9b4d22bcdc311314f200a33d155c6223,CAR_B,Carrier B
d5af3f91478b15918f7250953622d89d,CAR_A,Carrier A
b992cd122d05b330c88f6eab0181dfc6,CAR_D,Carrier D
1b3b7a453b2e73b50b194401c0da944d,CAR_B,Carrier B
4d59cc2a2e7bb6c0a851725f5888a9b5,CAR_B,Carrier B
fa2b7f457f0624bb344dc3023f557d7e,CAR_C,Carrier C
a1ca351ecfd6a7962ae956aeb0c9f96c,CAR_A,Carrier A
2118150cee01ae2de04990d1ec2d748f,CAR_C,Carrier C
e524a1d7796e94896f17636abddaafe5,CAR_B,Carrier B
2591cfc04214495607525020ec87652a,CAR_B,Carrier B
c2d61723f3e69b1e2bb9cc9c638c0b5e,CAR_A,Carrier A
29b9902bb92e1ce30edf00a712585365,CAR_A,Carrier A
a9e41421a906ed1a2e2c882a0cfecf48,CAR_D,Carrier D
b420ccbcb8265772b8c13687c24bb5eb,CAR_A,Carrier A
7ef5eac7150ae4458bcfe5e3151a8f1f,CAR_B,Carrier B
3a336bcc0b32d1c0af48b63419314ff5,CAR_A,Carrier A
9205fa5e239eb69fa652c044d52f7c0c,CAR_B,Carrier B
7e1090f3947562c4ac55c5ec2387ec9c,CAR_A,Carrier A
a25b078a7827d95f8366353a32c90fe0,CAR_B,Carrier B
57e34f23ea6f7d6197a2792928bfbb04,CAR_B,Carrier B
5b74abebfd5bc1d137d7ade71c5cfd36,CAR_D,Carrier D
f9cfd7e4eb2776cec1a63a59a1305e9a,CAR_C,Carrier C
24643770500b1396c93afd30d760f444,CAR_A,Carrier A
d888f4591d9dd27281a58331a6a9db93,CAR_D,Carrier D
95090e36b7613cf8e45f25317cae256a,CAR_A,Carrier A
0aecc6c0c2b3598d9cd3119e0a58dc1b,CAR_B,Carrier B
52409ab9ace8f52a885e05a9204b8aec,CAR_B,Carrier B
bc35b6af8ce28ad350dce0b0af64a28e,CAR_A,Carrier A
a5e8a66d24ac5735531a3eaad092730f,CAR_D,Carrier D
1bc4d43c267aa633bbae2e3fa5395c27,CAR_A,Carrier A
6cadee7832cc4deb51fa0e117f3b6ebe,CAR_B,Carrier B
2c6017cac50e6be76810bbe9af615005,CAR_A,Carrier A
2463279edadcaf575a27466ac0030f67,CAR_C,Carrier C
6458722841a6fe2a74274bf02583f105,CAR_B,Carrier B
9395d4c9e6eb2f40828f955c8bce1686,CAR_B,Carrier B
63a751ba03546afb43799a2dadb49ef2,CAR_C,Carrier C
7d8e703e70fd43aad80bd4b5d6a7b14d,CAR_C,Carrier C
23aee6ac2f5a0a3056aa62c615974c0c,CAR_B,Carrier B
ac0d651b9931070684816c338dab9a3a,CAR_D,Carrier D
a6cd7cac7ee11538a78649066487e0ca,CAR_C,Carrier C
bb217942f3a8142b20e2e509a6f8927c,CAR_A,Carrier A
4456598910b67f78e196b09a39a53c50,CAR_C,Carrier C
ec7d908a287a36d1b411a7b29336e820,CAR_D,Carrier D
ebee038c5993647eb1defc78207cd187,CAR_B,Carrier B
e670c857f8a70c9aacdf644c59980d17,CAR_A,Carrier A
64fe1a032e48385440b54e5892d778be,CAR_A,Carrier A
6b27933c6a46e3d66203137ad1fdb678,CAR_B,Carrier B
c18b6204ad61e6f20f2681af7cce007f,CAR_B,Carrier B
934a734f2c8a77cbe4f55441d7e051ae,CAR_B,Carrier B
7ffd48a27c90a946cfa8198b76a7120c,CAR_A,Carrier A
ff23c2ed75e1dd692c237538513b27a6,CAR_C,Carrier C
ff3555a6834ab7c343f8b67157dfdd07,CAR_D,Carrier D
2bf9fdd42a3609f2c440bec186b10ff7,CAR_A,Carrier A
7e772cb45f952aa56139d1cce1c308dd,CAR_B,Carrier B
e2d66db1ac680c44e6419a6a7a5095a4,CAR_D,Carrier D
17d8bb8daefb337fdf4be46cc3e7a015,CAR_B,Carrier B
88e3babdb4772c2fc14b52cee9cf7da7,CAR_A,Carrier A
d1632cdbf90f11c2d5fa53d5c3deeadf,CAR_C,Carrier C
3e71c6639efc622b22bea76bc198841e,CAR_B,Carrier B
8eabb0219281482f84013cbc8a4e5364,CAR_B,Carrier B
e8f10e96c2974b2d58613a46cfef346b,CAR_B,Carrier B
b8fa6b82124d10ce03fca71fba70a4db,CAR_A,Carrier A
215e5233d56b418ea25a08ca57b67619,CAR_B,Carrier B
583897e4cf9cd552e5abfacdf82bcb75,CAR_B,Carrier B
342f80dffbb78439bbdb1d94b8ee09da,CAR_A,Carrier A
11720c3352cc89c305e6211b13e73084,CAR_A,Carrier A
7feef5128350d0b84c9b26309b475e8c,CAR_B,Carrier B
a88a97b1f64733fb73f753a519db23b9,CAR_D,Carrier D
85406138a2e61baa5d9f0a8298bd6c56,CAR_B,Carrier B
937e9317b5d8768bd5ddc9c81cd80f27,CAR_C,Carrier C
62fe4763f75b8c61cc111e465211c08c,CAR_B,Carrier B
16335761ea48f493e1fb30770e982a36,CAR_B,Carrier B
59dc078740135e14b746b30b397545f0,CAR_C,Carrier C
0e520b5aa77bac2965d232c9a023229d,CAR_C,Carrier C
aa5472de2f22cca7b5a661f6fbc94389,CAR_A,Carrier A
4328a3227949bd5087871131a3e852a1,CAR_C,Carrier C
7f7ecce97b3b42d8f61c14fd46a50593,CAR_B,Carrier B
b65e9f6d886f2fd5807096ed8f4a72fc,CAR_A,Carrier A
ef121c337009d84eeb960c0890bf4666,CAR_B,Carrier B
221dae1c9b60927dd164464fc6b17a77,CAR_A,Carrier A
15c73309f9a91be9baa4d58d1e02cbab,CAR_D,Carrier D
fe7fd4c764d135ef92ab8e6f0f8546bd,CAR_A,Carrier A
aaa63c36d6b3e5379a0839588ccd8c01,CAR_D,Carrier D
8cc50a1b31f5542e2289304e7d6b039f,CAR_A,Carrier A
790e4dbb16093464e8d8e26035df5523,CAR_A,Carrier A
6eab05774245e7618924a3be1ad46115,CAR_A,Carrier A
c5080b6b98d9207bf2aa64d3a2647957,CAR_C,Carrier C
db9cf376e67dbdfc53109dce1354745b,CAR_B,Carrier B
0420da8d50a3784011290a782f25a8a8,CAR_B,Carrier B
d32d584f32319a9b013c05fd83400831,CAR_B,Carrier B
7de1ba35d9d0422c7129096639f316c9,CAR_A,Carrier A
117db2f85d3f438fa92b5e9cb579e7a9,CAR_A,Carrier A
d08a79ed250412c79cc17a81c4abcf86,CAR_A,Carrier A
e6c7749520fc49e6ede435a6996d5f0e,CAR_C,Carrier C
92758dbac7384604fdbbd5e1715a1625,CAR_B,Carrier B
35ebecec251e4613f0b189b05e05b9a8,CAR_D,Carrier D
3bd9055cde8c3ff6e14396459c776cbf,CAR_A,Carrier A
58ded2fbeab30e8d3f53d888277f6b2e,CAR_A,Carrier A
ed6de1d370dd47560f0d9c87c832b6fe,CAR_D,Carrier D
13416403fd4f1a64aebdecd3f21c4764,CAR_B,Carrier B
96a056333b6517f334ac928d91dc7e15,CAR_C,Carrier C
af2a45bf678ca2d4d9f78d43503d0cb7,CAR_B,Carrier B
5aaecad5e5cba1ebc5ba1d2b22c98d7a,CAR_B,Carrier B
d47efef4161e33638c14122a723fd9fb,CAR_B,Carrier B
b81909d99454a0227bc01cc241ef921a,CAR_A,Carrier A
b7d7bac557fdaf041e274d8043d9c588,CAR_A,Carrier A
a33539f882610ee1dc18289cc3087217,CAR_B,Carrier B
e5e97ea49a63037149fb40b8d41f87d3,CAR_B,Carrier B
a586da019f92d63ea627fb32eba2b776,CAR_A,Carrier A
8bab0782e1f2a9fdc338a883c124f75b,CAR_A,Carrier A
7d09831e67caa193da82cfea3bee7aa5,CAR_A,Carrier A
e3e62e0e951111bfe905b90ad456e0ed,CAR_B,Carrier B
8bdf9c1234f103cd24f42bbe538bcfeb,CAR_B,Carrier B
fbc3d892b4dad0fee10db683ae33ec25,CAR_B,Carrier B
e949e43f455d61de5d481021b84e66c6,CAR_B,Carrier B
d895b69ba0803a2ebe648a624d6e3f08,CAR_B,Carrier B
dc072ac65fce2a16ef5cc9473e91dfa8,CAR_A,Carrier A
391547bd36c3568e53de7b7db15ede21,CAR_A,Carrier A
fab137488ea6654792ec4cac3000cee8,CAR_D,Carrier D
d1ec61b50c7780944fab32ad8b873c85,CAR_B,Carrier B
3fd458f81a4ab505469540d26bcdb598,CAR_A,Carrier A
1aa9e8f35ac38d8a10b41441e1faa0a2,CAR_A,Carrier A
81958f88fdc0ca51fb2a42c8e7f416ba,CAR_B,Carrier B
add85850d87ec9b2926443c2310561dc,CAR_A,Carrier A
cfa7558b5566935509a9dd8982bcc48a,CAR_C,Carrier C
e821a98683cf36d7fd5ee3e3e0b63664,CAR_C,Carrier C
9f625a3ed898cbfe30b9f9ef44897889,CAR_A,Carrier A
ea18597e57e0a18f0a113e6afe95423a,CAR_B,Carrier B
b2b345cd2633deaf2b69c3b5c5585afa,CAR_B,Carrier B
e992307f910844d84f796767fa1c557c,CAR_B,Carrier B
d7511947889e0d0717a337554a6216ac,CAR_B,Carrier B
23e117ca8f65562000f29a26f19f1a3b,CAR_B,Carrier B
e02513d56c28c7f7f0050e48ea836c05,CAR_C,Carrier C
3ceec142bbeb4de9939d371d6182d5d6,CAR_B,Carrier B
06f0522e3c0dd8f8ea7a738176844f04,CAR_A,Carrier A
f05771c7b5cadd4177b82165484ac8da,CAR_B,Carrier B
3efb84891f27efd4a1ad0e11ca4fb36b,CAR_A,Carrier A
2b10f34d131e31564821104736086e82,CAR_B,Carrier B
d24cf30658f279bb1e8677169e43e44a,CAR_C,Carrier C
c8fd0f3c7bda7790a60b4e873b7a2a32,CAR_C,Carrier C
178f052377fd9d56a7218ef98b945378,CAR_A,Carrier A
fbae1b9dac9991f79b54655e26cbe64e,CAR_A,Carrier A
3a4d49c9ef72a561be7ce1df8d7493d0,CAR_A,Carrier A
b02682757340133856bfb99145dd61cd,CAR_C,Carrier C
502b576f4d6a7091842c83677e13013d,CAR_B,Carrier B
4051361e504d383142b6997954648b9e,CAR_B,Carrier B
8ddafc9e62967101391805e620db71be,CAR_C,Carrier C
b571f972f69a2f91ebd89ed09a6ebf42,CAR_A,Carrier A
e441fe4a9a90a9174dcecd88671cd3c3,CAR_C,Carrier C
c5bc8257538b2c4e938a4e8836aa70b5,CAR_B,Carrier B
15c1a0aa2e32bd15bfe9302af6280f97,CAR_A,Carrier A
7645e46463ccbf2206c966801d5d71b0,CAR_B,Carrier B
8dcd08ba1ddd245791d0fe2a764d7c0c,CAR_B,Carrier B
e5337992995ebaef1a0c59a2fb22c287,CAR_A,Carrier A
8d5f27735f3694d8dfef2dedd96cc814,CAR_B,Carrier B
2703773aea9533b606eed4f16f883e2e,CAR_A,Carrier A
f33bb10a8083242acc69681587de119f,CAR_C,Carrier C
a297f2735d1c57d50a70246794d12c3f,CAR_B,Carrier B
bb18a7304967722c7cef28dff0a916ed,CAR_D,Carrier D
2f530dde74c88c4df00b7767e76f7542,CAR_D,Carrier D
f057c0b69a9b64e8579f7873e9d04cd3,CAR_D,Carrier D
8b24829dfa451bddb16a1f79eb144d46,CAR_A,Carrier A
9d4fe519c77c087d5a1bd73637c5c6bf,CAR_A,Carrier A
b1f1b53eff2bcb85d584f05835dd8115,CAR_A,Carrier A
d22567ff9749170e14c7485e02c1ff3c,CAR_D,Carrier D
ff3d6fd1b0c2dff1989ae3e6841498bf,CAR_A,Carrier A
7410535fe6a922518e4f862208c066bf,CAR_B,Carrier B
6a8ead05c1fec9733ff10c379faa4e59,CAR_B,Carrier B
bc6e64a497c7dfd9468e41c742b09c6a,CAR_B,Carrier B
abbc50a1e07d19c76cbcf0b649796bb7,CAR_C,Carrier C
c2247ce3e3a6ca4c1db27476588f6a58,CAR_C,Carrier C
1c19fe562ab8176385b8e5fb6566aea2,CAR_A,Carrier A
ee817f9b5a460a02a218d34e1b6ac26d,CAR_A,Carrier A
2f54db7250b3463f57049dc32ce4ff93,CAR_B,Carrier B
437dbe46155da24f92d6b155899315b8,CAR_B,Carrier B
d5d287f2402efa84433646638d83ffef,CAR_C,Carrier C
18279a656ac308b75f99ed16ed347192,CAR_A,Carrier A
6f6739449b027efcae27be49edf91911,CAR_A,Carrier A
556ff8bcd5cc9d1737128fc613ce16ad,CAR_D,Carrier D
acd45245723df7cb52772a34416b41b1,CAR_C,Carrier C
cad9cc97c8f0878b65c04815fb985252,CAR_B,Carrier B
2067e6809c31a615c37a470db2e6bf89,CAR_D,Carrier D
f4c9ae3260949e6ff7e337d1a722db4d,CAR_A,Carrier A
70983de08035fb49df8fcf1afe6458cd,CAR_C,Carrier C
f8ed26e5b5bcfb0d20833e3996b5e426,CAR_C,Carrier C
4233067932385b2d8b301e18e1b75958,CAR_B,Carrier B
0c5a4222cc662d4e0ec50de57f1f8b98,CAR_A,Carrier A
114b220ff080617e99d21cb8549b7433,CAR_B,Carrier B
f8a6d03ed88e47a216d244f20d4333b4,CAR_A,Carrier A
0e8af1a05e9022734d9794c079ebdcf5,CAR_A,Carrier A
db89bc4049910bb63611187321f35503,CAR_D,Carrier D
44b375387a05e8986651d12dd9fde735,CAR_C,Carrier C
24ba7ae4f55da4a0e458233a297d124a,CAR_C,Carrier C
3f9666fbcb3490ff8c1f0d2b826c32db,CAR_B,Carrier B
c0fc5c6702f93ec8646c5404b4147864,CAR_D,Carrier D
34c1d5a6ffd6f4ffe32502ec9c156d2b,CAR_D,Carrier D
5c458a0a24c83bb972feb57ab32e38a6,CAR_A,Carrier A
cbe9e2376e5d8de3c057ed58a638403d,CAR_C,Carrier C
fd6508408ae641784eec9008b9c351d1,CAR_A,Carrier A
7b84c60b417905af7d0237310bd48f0b,CAR_A,Carrier A
e4c412c45813fd2fdd6e1fa72b69425a,CAR_C,Carrier C
f8765f3bdecd553e63bbc4de833ff8b6,CAR_B,Carrier B
10dcadee7d291d6dd245b3f85b11fa65,CAR_C,Carrier C
2b412aeedb11e28a767792c75ae47a1f,CAR_A,Carrier A
1c2fa2bcaa76535eee600e20477b4abf,CAR_A,Carrier A
a3c1394b2224879f15740f0ad33dcd57,CAR_C,Carrier C
9eafd3f1b3f845e19e6aa8779283d285,CAR_A,Carrier A
6f8b0c86311ec8c9e1558eff54965728,CAR_C,Carrier C
c887294d29ae18c8f8cdfa478a4a36b2,CAR_A,Carrier A
8d6fb99c2755b4e2d421c15398cb37d1,CAR_C,Carrier C
d384b1c62ae84499639bcfbb3f9f8116,CAR_D,Carrier D
4424106c5b68a52e3c47371526b4a264,CAR_A,Carrier A
b0c9b865f0a55ad23c74dea02e570349,CAR_A,Carrier A
c3f5604968d8dd5686a261e2ff17cb96,CAR_A,Carrier A
2e95196ae337c5a2956c332bb1fc0a7a,CAR_A,Carrier A
b8ca5c17e73529b3e763b42b5e1ad575,CAR_A,Carrier A
accddd3ce343b9c4a7ad6d49ecc3c3d2,CAR_B,Carrier B
1bb74bdf991ecc937ab8901c6b412a24,CAR_A,Carrier A
4b09eff002dc4f137082d6391f5fefda,CAR_A,Carrier A
9fe32da158d0f7c1adb336ad3b69839b,CAR_A,Carrier A
0499c7fe87611ea8ba76fc6ddceaad0e,CAR_B,Carrier B
490b4a17364f3c7de5877ba86082139c,CAR_B,Carrier B
5ff8bece1ba3adcb585b884358bb9917,CAR_C,Carrier C
56ed02af90f688d10a65b08ce598bb21,CAR_A,Carrier A
44979e484e687b4245460b7b784d9060,CAR_A,Carrier A
fd566cfe4efd75cdc3ac93a0e1010248,CAR_B,Carrier B
ca8fa06463178aadc41f6b9422647f50,CAR_B,Carrier B
a81957953164f65e49dd6af3972b9db5,CAR_A,Carrier A
8275a8137ae9dfb14ecb5307ea797413,CAR_A,Carrier A
312f43273284b7ab987d5bc4d880d5ef,CAR_B,Carrier B
0dbd8f8a36f6705bcd98717af943018b,CAR_A,Carrier A
3307fa374be3286d440dcd94dd5d2831,CAR_D,Carrier D
56dc0181ea630588eb17a1449955f57e,CAR_B,Carrier B
c02325767e982cf63ab102120dba687a,CAR_C,Carrier C
0449fc8e83f3042e2e415a2bc3f2a424,CAR_C,Carrier C
1a302b3c311d6fd772e886b742c24304,CAR_B,Carrier B
8081c44895cefcfebc13faec5c9ed8bf,CAR_D,Carrier D
5e4460100810dd86bd828963e7719858,CAR_A,Carrier A
e3abb4266cbf84e7c3d00542a488cd32,CAR_B,Carrier B
037f4f91c8f5cd2a6ddd52a63d97fdcc,CAR_A,Carrier A
f6879e8e12a44ceb4c422c23489a029d,CAR_A,Carrier A
501ce7b81b23f0c4009057c589c08023,CAR_D,Carrier D
f16aa03fddf358ebc2203c03a5ba1d48,CAR_A,Carrier A
8da267ea6fadbb945e33ffb911885e23,CAR_C,Carrier C
41056c68216a5174be6c39a7b4d596c2,CAR_A,Carrier A
597310d5c3dc11229fe9221f13489cab,CAR_C,Carrier C
79b49127db2c9bc718a161183671505c,CAR_A,Carrier A
7621d265cbcc87d4845818b256ac193e,CAR_A,Carrier A
0eeaf3619d35e90b2430da57d351dd01,CAR_A,Carrier A
c535905a60628bab8a2b2a69375180ed,CAR_B,Carrier B
4f1e72c86c397722120a1cb409714f5e,CAR_D,Carrier D
3a0ae60d56c22367fb5e1f77bd8232e8,CAR_B,Carrier B
537ab73bb1215513e99d2c7aba6ca5e9,CAR_A,Carrier A
a23316a0b0209f50c13935e4848e6b68,CAR_A,Carrier A
a89be75924730a39d29149cc159514e1,CAR_B,Carrier B
d688c0804e20281bdd7c7c864fe300fb,CAR_D,Carrier D
935221d155b676b347464a2f7aef9513,CAR_C,Carrier C
f0ac9fdc189bce470ca4268f7dbb9037,CAR_B,Carrier B
f9270cd5daeb42a656ce750937664ae7,CAR_B,Carrier B
3879246672dcc4cf13a523fcd4354e32,CAR_D,Carrier D
d559ca25e0953705de5c369c8bdebc48,CAR_B,Carrier B
aaf164d36ed493530b104e9e76e44af9,CAR_C,Carrier C
08d4e83325f02f000d2ba37961c0b8b3,CAR_A,Carrier A
2a0f332fd6b3b477c16619a99313d29c,CAR_A,Carrier A
310e89c32f0c576eb9e50723c1c23e19,CAR_A,Carrier A
6005e16820f20784bf25d26f7a60af40,CAR_B,Carrier B
9220fb45f8a6492e8f7a9094fa80bdc3,CAR_D,Carrier D
0e8442cad88bc3852a68be6bbee1d071,CAR_C,Carrier C
3eb95f6a896852d771ecaa56c4f02349,CAR_A,Carrier A
bfa2cf122902aef8481770976e16e408,CAR_C,Carrier C
4735d69a263ba04fa00533b8f3d317b1,CAR_C,Carrier C
9bdc00acb04f677adc8329b932122fd6,CAR_A,Carrier A
3eec01b486a4d08de50a38ef2fb87b79,CAR_A,Carrier A
f3a9533be7d4d89807905327d3d9a90f,CAR_D,Carrier D
bbad5d13167b7fc87a31a92251a6de88,CAR_A,Carrier A
0562291f2b37f55cc259053d2230fdc5,CAR_D,Carrier D
720eff52272ce75d967e9a8f382681f3,CAR_C,Carrier C
951f0ff2668075024286016d68600d26,CAR_D,Carrier D
06cc5452c0a830d345b93a5385ee310e,CAR_B,Carrier B
b1973248ff76d9a24f6a8888662de6bd,CAR_B,Carrier B
f5812a9fb42759e8e49d17f11e9d18ad,CAR_B,Carrier B
ec8e9794cc2de09054361b036773b543,CAR_B,Carrier B
afcb8a93dec4243dbcf29ed98e5b0d4b,CAR_A,Carrier A
728e6e20cca95cec41b3ff149895c6e2,CAR_A,Carrier A
082390c0275d73d20f55fec91903bbd7,CAR_A,Carrier A
6076ec81706ee9060d085f2909a6fbe7,CAR_B,Carrier B
fddaf32439eab4df416cb63ef0a0ddda,CAR_B,Carrier B
174394823ac1f610113794f480f3b60e,CAR_D,Carrier D
fbba9a57e45f4bd443598e6548ee329b,CAR_A,Carrier A
e12019a9afee02a4355f3629cc804f9e,CAR_A,Carrier A
110a462b79593be68884297cc9a31b3f,CAR_A,Carrier A
5df489bf628aa872653bc4791319921f,CAR_A,Carrier A
bd9224b27d07de203a835041550ad525,CAR_B,Carrier B
ddf3bfcdef56cb027078b905d96da1e5,CAR_C,Carrier C
673eb223ff385f5a14396580692d36ed,CAR_D,Carrier D
fbea1a61473aa3cc30e0a617aa72b70c,CAR_C,Carrier C
56ecfea68a6a0f6592184f65abc70394,CAR_A,Carrier A
46a5c63af66fc95c48a6aa738f69049b,CAR_C,Carrier C
205587440f824c5e5d7bc3bccb63aa15,CAR_C,Carrier C
38ee876a426aeaf353e2a06a0e2b17d9,CAR_B,Carrier B
195362ade532294f73fff8ff4f138c3f,CAR_A,Carrier A
f2a150c813c1eb96fd1883c1ed8fd9e5,CAR_C,Carrier C
f526502583165bcf37f59cb5092ba1e7,CAR_D,Carrier D
2e346f2848b0263dc1775fa2b5af2719,CAR_B,Carrier B
19b99fd79d81fab77d8b7ba4f7a5c799,CAR_C,Carrier C
c8c0c4a2ad083088d8b31da1efdf197f,CAR_B,Carrier B
9d6a4798ca60c057f632bed582e5b0c5,CAR_B,Carrier B
d5db5ade6120da8525cd7eac0608d009,CAR_C,Carrier C
f4b0d21e2191cfc01c5930109fd7756c,CAR_A,Carrier A
3ac3d00c110eba19a72b3a2c8b8b8e38,CAR_D,Carrier D
75f959697b81c9b9eeddb7499941ecaa,CAR_A,Carrier A
43815de1cf66f1ea104e0d114b8e1564,CAR_B,Carrier B
b4e38e01065499f65724c74404a21c64,CAR_A,Carrier A
af348cfa2c8539e4fc38335249aab3e8,CAR_D,Carrier D
9dce1279b896cb9d151b2649073089c2,CAR_A,Carrier A
7c6de5f0eea0d2f823e3dc3dc6e3ef4c,CAR_B,Carrier B
34688497162fbb53b24e10738f912fa4,CAR_A,Carrier A
8906d9dd8d476768948e2709395ae912,CAR_B,Carrier B
5a1c6fbb26d08c5385bc4b9b066f2bca,CAR_A,Carrier A
ff0fc662abeada5aedb2f3a0279628c3,CAR_B,Carrier B
8d9de4f71359b674f9e16be4c40bf358,CAR_B,Carrier B
8b8eff044126a94388def4b95db32ccf,CAR_B,Carrier B
bd6db30a785b2562c0fdba187450a2db,CAR_C,Carrier C
70319d04aa0c847be6f9a23326f7bb6c,CAR_B,Carrier B
ff8f8f9123b73422b7a732a02483d9e2,CAR_B,Carrier B
9598b1f75e82917256f2fda897e5dbdf,CAR_A,Carrier A
8c6bfa76e0b4be56db6c43f35db2d4e0,CAR_D,Carrier D
d1a400ce562574516f7678085b06cb43,CAR_A,Carrier A
b61519b912ded530fcb3fcc9103fcff2,CAR_D,Carrier D
362b6af60a35f334d6df5c237a9897c4,CAR_A,Carrier A
44ac5be3803a136ad51df67f789a2dab,CAR_B,Carrier B
c4ff8f56a1fdb2e9dcb882b73903d104,CAR_A,Carrier A
9f40e393aa9198eec21f6c89f378da4c,CAR_C,Carrier C
4dcf36a6420bf67ae5326a294ef1bcc3,CAR_D,Carrier D
84cedab09d15fbd3bb87956434d61573,CAR_B,Carrier B
e1a3812afec72cd377060bfcf9dbf91e,CAR_A,Carrier A
333949e8d3532d52be513adc226bc7a5,CAR_B,Carrier B
3a430e3b4726aa29854e7fc28fc77761,CAR_B,Carrier B
4ee25083ee6cc047adea4955dce72c6d,CAR_B,Carrier B
d6433f92f95904f2d4a77beb2769e8b2,CAR_C,Carrier C
6a6b5f5c1957d008772dc54c84a0980f,CAR_A,Carrier A
23d0c6798618d5bfc02a9d517e79a641,CAR_C,Carrier C
2ea06e4e577c7be86e2e35ab0d7e74b8,CAR_C,Carrier C
58346246ea802a21cb34124ed2326770,CAR_A,Carrier A
847e04c1fabd29748790e74c1430c603,CAR_C,Carrier C
