order_id,category_name,sla_tier,sla_target_days
c5d3cee440eb83e631a641c4da2ef16f,utilidades_domesticas,standard,5
f7b13a5afd48ca5bcf589a25d5377b00,cool_stuff,standard,5
ab51bb38b6e7c106b180842ccae7c07e,utilidades_domesticas,standard,5
6afd909a05ed31cc089bc63300ffc2e1,bebes,standard,5
22123477211e85bfeb19060481d02135,brinquedos,standard,5
7140f1766a80ed09f082a42b25dfe173,informatica_acessorios,fast,3
a5903a529b9519a24ef2252f50a19cbe,eletronicos,fast,3
cbdf8cd4ae312edc69cf3452d01f0671,bebes,standard,5
2ce193276df0831b86cf55d9c47ce8a8,cama_mesa_banho,bulky,8
63154c299d1199262f60527437e156a5,moveis_escritorio,bulky,8
cfc1cc329b18565c0bdb4aa77d042c93,informatica_acessorios,fast,3
25850021261764efbccacf5e29ed13f7,malas_acessorios,standard,5
2ad6335dcfe920814c1cb0404c2bbbf4,fashion_bolsas_e_acessorios,fast,3
eb37544121736af22008931c8e3c30c8,casa_construcao,bulky,8
aaa69c5aba2f6b490490257c4195e5b7,automotivo,standard,5
62ff10e32649e2f8d65d3acf35c67580,cama_mesa_banho,bulky,8
098e78dea9fc1a1e1e49c220f27dcea4,moveis_escritorio,bulky,8
dfe7353903177f63322383393e2111bc,cama_mesa_banho,bulky,8
9344079d5fbb7dd79af908b7eb667db7,moveis_decoracao,bulky,8
17229fc3b255deaf774bd892c1673951,fashion_bolsas_e_acessorios,fast,3
65fe7f2628dd3b6f2d27c15d098517d7,eletrodomesticos,bulky,8
aa4bd1aa4ff7249ea156343f704478a0,cine_foto,standard,5
2cbc46ff3ce1f5fb3c5ccdce7157b8fb,casa_conforto,standard,5
14f1fe61fec0f60c84af122793ddf0f9,eletronicos,fast,3
9ea96fb95e4f5580a50a0dca1e9ae212,moveis_sala,bulky,8
54243ef50fa7c7f650224a26f43bb90c,utilidades_domesticas,standard,5
188f31b5ce7e58114dc03f7d6289f9a4,brinquedos,standard,5
ae86d34df00588adb32b46f5019f7516,relogios_presentes,fast,3
3399f91082946658c51c68a6562560ff,cama_mesa_banho,bulky,8
243fd4d4dbddf371c229a0122ac3e661,cama_mesa_banho,bulky,8
553b504826f11364a11e938375721a61,esporte_lazer,standard,5
bfdc35e6060f9b6cd2227b660dfc3b70,cool_stuff,standard,5
2da95ed34624aa01afbd04c55751b73e,esporte_lazer,standard,5
5ebe913dc009bb2798496dd85fc352bc,relogios_presentes,fast,3
60d7d8686099e4682199966963c66ae2,unknown,standard,5
f94e7fe62953e889ccdc4af045dbe8f0,beleza_saude,fast,3
b886aff8576c2f1f035c507ba7fd6a9c,livros_interesse_geral,standard,5
323d47b2350119b2f1da2f6fe63e1e73,automotivo,standard,5
fc7e6d607ce832df24d06b153b3a6c1e,utilidades_domesticas,standard,5
30a08f0074bc43c8284b61015a6c530d,beleza_saude,fast,3
a70e2a7c5779986b66893322855c4932,automotivo,standard,5
800287d237dce4a18b42741b52bd4390,pet_shop,standard,5
5f9c46986c8990debd941ac4f936e95d,moveis_sala,bulky,8
37fc44460574b368fe7933c6ae98f224,cool_stuff,standard,5
dbd7699191343e1c3f7a879f92dda7a7,livros_interesse_geral,standard,5
d066a1b39a2761019f3109572b3b0db8,relogios_presentes,fast,3
54623479e83b4d90c3a3087c34a95187,bebes,standard,5
5bd56b595a9879fb7f67ae6253450883,esporte_lazer,standard,5
1f7e72019fe94655c9b15feae3c2b2b5,brinquedos,standard,5
068254dc0ecdb91d62f52c658b4dd09a,moveis_decoracao,bulky,8
6a9ea3a6a0a791f6c34b8145d6cbd42a,beleza_saude,fast,3
921ccf9b5f8379e9262fabe9b953c55e,beleza_saude,fast,3
4455bffefa49b2524e0291440b78b02d,eletronicos,fast,3
08ea0cc26c8036f1c6c510e72f468000,alimentos,standard,5
8e1b263d5e8ddea4e42b96cc5fb0edc2,beleza_saude,fast,3
12e253a6a65d9b9dc662a314f8c72fae,alimentos,standard,5
7797e37c568b84182c813b9b2492b384,cool_stuff,standard,5
18898a06fcd1e440c28bd18943ea0e92,automotivo,standard,5
1469262ec8414d0e3f821bda79cf14cc,automotivo,standard,5
8535f60f13f03d9f0bc91ed113bb43aa,moveis_decoracao,bulky,8
806d216eec8cb41183d2e3d52924e238,utilidades_domesticas,standard,5
82f02c0da2c53bc9eb14dcfd74038ada,cama_mesa_banho,bulky,8
2e212e37333cf24f1acef20a298f38c6,informatica_acessorios,fast,3
6725e06b0845f932b78f46292e937422,pet_shop,standard,5
790e5c5eb160ea3d606d62c2187b3e6b,cama_mesa_banho,bulky,8
eae56efa72774fecde3f265b1fd74e01,utilidades_domesticas,standard,5
2799a10e833b3292c509a981e273c4ef,construcao_ferramentas_construcao,bulky,8
7aafb86390ae18841bfb241252b7ee45,beleza_saude,fast,3
6f160d3d9d471193fdc5aa47198ce815,eletronicos,fast,3
0c9f9c0fc3c5d9e40e88bbb5910042bb,bebes,standard,5
1a57b61de931e82f09abf18a41271ac0,esporte_lazer,standard,5
f442e8ce7252d20139480cdb55291b5c,alimentos,standard,5
ecd1661658d34312cf9ac2bf34ba3b6b,livros_tecnicos,standard,5
e80d26af187e86a23accb193a999be40,beleza_saude,fast,3
dd804880e8bbe570f05a48fe008632e2,beleza_saude,fast,3
9cde7398ead60380bf2289455b2d8dec,cama_mesa_banho,bulky,8
100ebf8fcba296158a4021a35cfa1bf8,relogios_presentes,fast,3
56fcb6d24acb1b94dd4492f663187b69,eletrodomesticos,bulky,8
1d0288c49db00e00965c4d82d464f61e,eletronicos,fast,3
3d823294391810fe4c1cd13b5d513587,brinquedos,standard,5
1c7b6d63329bdc850ffdb1a9ad6d6ded,informatica_acessorios,fast,3
c9c382f83e175303a797ca7de7240679,relogios_presentes,fast,3
4c5d211b472b4169ab861de4517d16a0,agro_industria_e_comercio,standard,5
bbf8379df25b807eb1dabc84d060f8a2,telefonia,fast,3
e2eefd0600a39b014ea34b3f4196d261,beleza_saude,fast,3
0ee8b349c2365dd4a396a819fc586cc1,relogios_presentes,fast,3
71394edb269e67b8431cc1c355cc53df,artigos_de_festas,standard,5
1f70d88d8d6e9880a9e50ee78420c24c,moveis_decoracao,bulky,8
cc129041e3294026c267be4f2d551fff,automotivo,standard,5
ed6a5bda2bc5622a2aa6c590eb109444,moveis_decoracao,bulky,8
0f213d7015dad47737aecd4d7403f919,beleza_saude,fast,3
b3f4315fb36e8dee48aee5a92e674f64,automotivo,standard,5
c78b50d1c5ddfed2a5394dd0e90c4e99,automotivo,standard,5
5ce13e60c6c8f2bad1ea6a41c2b6451f,esporte_lazer,standard,5
f5dd62b788049ad9fc0526e3ad11a097,industria_comercio_e_negocios,standard,5
e39b1c0568bb5cbcb35d685fc1185634,cool_stuff,standard,5
c323f00d4d5c7dd40983179c0ca14894,utilidades_domesticas,standard,5
a2b510cbf99b001ef7b7a9aacc9789a8,bebes,standard,5
a5283d6db4848796b9bea944339d2dca,relogios_presentes,fast,3
4defd3e3fe1a6db61afe4ebd7b0fda3a,beleza_saude,fast,3
277652d641a561b871127afe3f44b952,telefonia,fast,3
c5a2f330a53172144cc43fba697c2e8f,moveis_decoracao,bulky,8
8065c72fce26b871dcba7ef49bebfa48,consoles_games,standard,5
b0247f256d2486d4cb5f3bf93dd84eb4,moveis_escritorio,bulky,8
7527dc48e587e3cc2071e727f32a2610,relogios_presentes,fast,3
50bfdb0627807130b8f989106c985a75,perfumaria,fast,3
80759217e6015f8b5a0582f6f216bb09,cama_mesa_banho,bulky,8
3db332b439966561ec7ce3123bfccefb,moveis_escritorio,bulky,8
cd237ee594c1e46dd6a74724995d4a65,moveis_decoracao,bulky,8
7a7ce47ebeac8469117cd0b044c03d1b,brinquedos,standard,5
c1ca4dea0d87cd383f5790fa7a5bd78f,eletronicos,fast,3
3c7e4eeb2c6c14762f90616740515e92,beleza_saude,fast,3
f1dc649e1ea6789e7eddbdaf40aaddb1,esporte_lazer,standard,5
bca438a94b0b58bd0f7a15666e522042,brinquedos,standard,5
a9493527e59e8341b49a5d0a41b0623b,artigos_de_natal,standard,5
752b8f7e6ea0235e3f33865ae8c854d8,informatica_acessorios,fast,3
7ad731edc5a78a06b65ed2574a68ec95,ferramentas_jardim,bulky,8
a2fb909612baaffa7ffa754be0db303f,pet_shop,standard,5
1d0ec3f28fc4f0dfe429d70f0f2acf7f,informatica_acessorios,fast,3
bfcb171109072a41eb811fe6bda0c94d,moveis_quarto,bulky,8
4d60e5659a5be3b15be731b5882ecc3e,moveis_decoracao,bulky,8
1eecd2bcaafb81b8fa1c0c28d3de1f32,cama_mesa_banho,bulky,8
bb1471d7b9aedd3bafa3f2dd40db59de,relogios_presentes,fast,3
26b5d26aa210d44b8a3f2310d32643f6,moveis_cozinha_area_de_servico_jantar_e_jardim,bulky,8
edbacb2d42b406befd1d4802a1ddf0d6,utilidades_domesticas,standard,5
083f267075b03a6cd837f4faa2c7b881,beleza_saude,fast,3
7b37983cda54d6e32d54073a94cf59e7,moveis_decoracao,bulky,8
8a02059055e25bfefbd27fa0d9d1a5dc,utilidades_domesticas,standard,5
9a161af1014bfe03c925a3ebf67a67ec,telefonia,fast,3
44900db49b182f4c5488152220bed716,utilidades_domesticas,standard,5
3615e42c9ff6c0d9bb86e14c6670d965,moveis_decoracao,bulky,8
375aac0ed45f117fefb4e511189306d4,construcao_ferramentas_construcao,bulky,8
deea565ebe3196a7408232c8bb0ddc0b,esporte_lazer,standard,5
fbafcc549363560790bf2e28730a7f36,utilidades_domesticas,standard,5
e6af93ea6ff2947b8760af3dc581f50b,eletronicos,fast,3
e1a90f68f1eb2b0f154dbfdace7bdab6,esporte_lazer,standard,5
7ad517358a6ed9836dacf1bd7cc9dab2,esporte_lazer,standard,5
54b189d57c850ca60b0a19d7e12b6d40,perfumaria,fast,3
7d6dd21206d2e43674aa0c6b6e573cf6,malas_acessorios,standard,5
ae0c769d416e6948678cba4fdf4f43c9,consoles_games,standard,5
24d1d9f9bceae1483424740db703985f,informatica_acessorios,fast,3
536a2dbf28ababa5342b510c8f923472,informatica_acessorios,fast,3
5ad720f90855a1b905286d8a59dd0aca,perfumaria,fast,3
9b4d22bcdc311314f200a33d155c6223,automotivo,standard,5
d5af3f91478b15918f7250953622d89d,relogios_presentes,fast,3
b992cd122d05b330c88f6eab0181dfc6,beleza_saude,fast,3
1b3b7a453b2e73b50b194401c0da944d,automotivo,standard,5
4d59cc2a2e7bb6c0a851725f5888a9b5,unknown,standard,5
fa2b7f457f0624bb344dc3023f557d7e,bebes,standard,5
a1ca351ecfd6a7962ae956aeb0c9f96c,artigos_de_natal,standard,5
2118150cee01ae2de04990d1ec2d748f,relogios_presentes,fast,3
e524a1d7796e94896f17636abddaafe5,perfumaria,fast,3
2591cfc04214495607525020ec87652a,esporte_lazer,standard,5
c2d61723f3e69b1e2bb9cc9c638c0b5e,cama_mesa_banho,bulky,8
29b9902bb92e1ce30edf00a712585365,moveis_decoracao,bulky,8
a9e41421a906ed1a2e2c882a0cfecf48,moveis_decoracao,bulky,8
b420ccbcb8265772b8c13687c24bb5eb,cama_mesa_banho,bulky,8
7ef5eac7150ae4458bcfe5e3151a8f1f,eletroportateis,standard,5
3a336bcc0b32d1c0af48b63419314ff5,moveis_decoracao,bulky,8
9205fa5e239eb69fa652c044d52f7c0c,cama_mesa_banho,bulky,8
7e1090f3947562c4ac55c5ec2387ec9c,informatica_acessorios,fast,3
a25b078a7827d95f8366353a32c90fe0,relogios_presentes,fast,3
57e34f23ea6f7d6197a2792928bfbb04,automotivo,standard,5
5b74abebfd5bc1d137d7ade71c5cfd36,livros_interesse_geral,standard,5
f9cfd7e4eb2776cec1a63a59a1305e9a,pet_shop,standard,5
24643770500b1396c93afd30d760f444,consoles_games,standard,5
d888f4591d9dd27281a58331a6a9db93,alimentos,standard,5
95090e36b7613cf8e45f25317cae256a,automotivo,standard,5
0aecc6c0c2b3598d9cd3119e0a58dc1b,esporte_lazer,standard,5
52409ab9ace8f52a885e05a9204b8aec,informatica_acessorios,fast,3
bc35b6af8ce28ad350dce0b0af64a28e,ferramentas_jardim,bulky,8
a5e8a66d24ac5735531a3eaad092730f,utilidades_domesticas,standard,5
1bc4d43c267aa633bbae2e3fa5395c27,beleza_saude,fast,3
6cadee7832cc4deb51fa0e117f3b6ebe,cama_mesa_banho,bulky,8
2c6017cac50e6be76810bbe9af615005,cama_mesa_banho,bulky,8
2463279edadcaf575a27466ac0030f67,papelaria,fast,3
6458722841a6fe2a74274bf02583f105,moveis_decoracao,bulky,8
9395d4c9e6eb2f40828f955c8bce1686,beleza_saude,fast,3
63a751ba03546afb43799a2dadb49ef2,cama_mesa_banho,bulky,8
7d8e703e70fd43aad80bd4b5d6a7b14d,informatica_acessorios,fast,3
23aee6ac2f5a0a3056aa62c615974c0c,agro_industria_e_comercio,standard,5
ac0d651b9931070684816c338dab9a3a,moveis_decoracao,bulky,8
a6cd7cac7ee11538a78649066487e0ca,moveis_decoracao,bulky,8
bb217942f3a8142b20e2e509a6f8927c,brinquedos,standard,5
4456598910b67f78e196b09a39a53c50,climatizacao,bulky,8
ec7d908a287a36d1b411a7b29336e820,construcao_ferramentas_iluminacao,bulky,8
ebee038c5993647eb1defc78207cd187,pet_shop,standard,5
e670c857f8a70c9aacdf644c59980d17,esporte_lazer,standard,5
64fe1a032e48385440b54e5892d778be,eletrodomesticos,bulky,8
6b27933c6a46e3d66203137ad1fdb678,brinquedos,standard,5
c18b6204ad61e6f20f2681af7cce007f,beleza_saude,fast,3
934a734f2c8a77cbe4f55441d7e051ae,esporte_lazer,standard,5
7ffd48a27c90a946cfa8198b76a7120c,moveis_decoracao,bulky,8
ff23c2ed75e1dd692c237538513b27a6,informatica_acessorios,fast,3
ff3555a6834ab7c343f8b67157dfdd07,cool_stuff,standard,5
2bf9fdd42a3609f2c440bec186b10ff7,esporte_lazer,standard,5
7e772cb45f952aa56139d1cce1c308dd,utilidades_domesticas,standard,5
e2d66db1ac680c44e6419a6a7a5095a4,relogios_presentes,fast,3
17d8bb8daefb337fdf4be46cc3e7a015,consoles_games,standard,5
88e3babdb4772c2fc14b52cee9cf7da7,brinquedos,standard,5
d1632cdbf90f11c2d5fa53d5c3deeadf,brinquedos,standard,5
3e71c6639efc622b22bea76bc198841e,moveis_decoracao,bulky,8
8eabb0219281482f84013cbc8a4e5364,papelaria,fast,3
e8f10e96c2974b2d58613a46cfef346b,utilidades_domesticas,standard,5
b8fa6b82124d10ce03fca71fba70a4db,moveis_decoracao,bulky,8
215e5233d56b418ea25a08ca57b67619,cama_mesa_banho,bulky,8
583897e4cf9cd552e5abfacdf82bcb75,moveis_quarto,bulky,8
342f80dffbb78439bbdb1d94b8ee09da,moveis_escritorio,bulky,8
11720c3352cc89c305e6211b13e73084,beleza_saude,fast,3
7feef5128350d0b84c9b26309b475e8c,cama_mesa_banho,bulky,8
a88a97b1f64733fb73f753a519db23b9,telefonia,fast,3
85406138a2e61baa5d9f0a8298bd6c56,beleza_saude,fast,3
937e9317b5d8768bd5ddc9c81cd80f27,moveis_escritorio,bulky,8
62fe4763f75b8c61cc111e465211c08c,beleza_saude,fast,3
16335761ea48f493e1fb30770e982a36,informatica_acessorios,fast,3
59dc078740135e14b746b30b397545f0,casa_construcao,bulky,8
0e520b5aa77bac2965d232c9a023229d,moveis_decoracao,bulky,8
aa5472de2f22cca7b5a661f6fbc94389,relogios_presentes,fast,3
4328a3227949bd5087871131a3e852a1,bebes,standard,5
7f7ecce97b3b42d8f61c14fd46a50593,construcao_ferramentas_ferramentas,bulky,8
b65e9f6d886f2fd5807096ed8f4a72fc,beleza_saude,fast,3
ef121c337009d84eeb960c0890bf4666,alimentos,standard,5
221dae1c9b60927dd164464fc6b17a77,consoles_games,standard,5
15c73309f9a91be9baa4d58d1e02cbab,moveis_escritorio,bulky,8
fe7fd4c764d135ef92ab8e6f0f8546bd,artes,standard,5
aaa63c36d6b3e5379a0839588ccd8c01,moveis_decoracao,bulky,8
8cc50a1b31f5542e2289304e7d6b039f,beleza_saude,fast,3
790e4dbb16093464e8d8e26035df5523,livros_interesse_geral,standard,5
6eab05774245e7618924a3be1ad46115,ferramentas_jardim,bulky,8
c5080b6b98d9207bf2aa64d3a2647957,cama_mesa_banho,bulky,8
db9cf376e67dbdfc53109dce1354745b,moveis_decoracao,bulky,8
0420da8d50a3784011290a782f25a8a8,brinquedos,standard,5
d32d584f32319a9b013c05fd83400831,papelaria,fast,3
7de1ba35d9d0422c7129096639f316c9,moveis_decoracao,bulky,8
117db2f85d3f438fa92b5e9cb579e7a9,informatica_acessorios,fast,3
d08a79ed250412c79cc17a81c4abcf86,eletronicos,fast,3
e6c7749520fc49e6ede435a6996d5f0e,eletroportateis,standard,5
92758dbac7384604fdbbd5e1715a1625,livros_tecnicos,standard,5
35ebecec251e4613f0b189b05e05b9a8,perfumaria,fast,3
3bd9055cde8c3ff6e14396459c776cbf,beleza_saude,fast,3
58ded2fbeab30e8d3f53d888277f6b2e,cool_stuff,standard,5
ed6de1d370dd47560f0d9c87c832b6fe,esporte_lazer,standard,5
13416403fd4f1a64aebdecd3f21c4764,beleza_saude,fast,3
96a056333b6517f334ac928d91dc7e15,musica,standard,5
af2a45bf678ca2d4d9f78d43503d0cb7,moveis_decoracao,bulky,8
5aaecad5e5cba1ebc5ba1d2b22c98d7a,eletronicos,fast,3
d47efef4161e33638c14122a723fd9fb,unknown,standard,5
b81909d99454a0227bc01cc241ef921a,cama_mesa_banho,bulky,8
b7d7bac557fdaf041e274d8043d9c588,cool_stuff,standard,5
a33539f882610ee1dc18289cc3087217,informatica_acessorios,fast,3
e5e97ea49a63037149fb40b8d41f87d3,eletronicos,fast,3
a586da019f92d63ea627fb32eba2b776,informatica_acessorios,fast,3
8bab0782e1f2a9fdc338a883c124f75b,perfumaria,fast,3
7d09831e67caa193da82cfea3bee7aa5,fashion_bolsas_e_acessorios,fast,3
e3e62e0e951111bfe905b90ad456e0ed,pet_shop,standard,5
8bdf9c1234f103cd24f42bbe538bcfeb,brinquedos,standard,5
fbc3d892b4dad0fee10db683ae33ec25,esporte_lazer,standard,5
e949e43f455d61de5d481021b84e66c6,automotivo,standard,5
d895b69ba0803a2ebe648a624d6e3f08,cool_stuff,standard,5
dc072ac65fce2a16ef5cc9473e91dfa8,moveis_decoracao,bulky,8
391547bd36c3568e53de7b7db15ede21,automotivo,standard,5
fab137488ea6654792ec4cac3000cee8,papelaria,fast,3
d1ec61b50c7780944fab32ad8b873c85,informatica_acessorios,fast,3
3fd458f81a4ab505469540d26bcdb598,ferramentas_jardim,bulky,8
1aa9e8f35ac38d8a10b41441e1faa0a2,cama_mesa_banho,bulky,8
81958f88fdc0ca51fb2a42c8e7f416ba,fashion_bolsas_e_acessorios,fast,3
add85850d87ec9b2926443c2310561dc,informatica_acessorios,fast,3
cfa7558b5566935509a9dd8982bcc48a,moveis_decoracao,bulky,8
e821a98683cf36d7fd5ee3e3e0b63664,beleza_saude,fast,3
9f625a3ed898cbfe30b9f9ef44897889,utilidades_domesticas,standard,5
ea18597e57e0a18f0a113e6afe95423a,utilidades_domesticas,standard,5
b2b345cd2633deaf2b69c3b5c5585afa,beleza_saude,fast,3
e992307f910844d84f796767fa1c557c,bebes,standard,5
d7511947889e0d0717a337554a6216ac,papelaria,fast,3
23e117ca8f65562000f29a26f19f1a3b,esporte_lazer,standard,5
e02513d56c28c7f7f0050e48ea836c05,bebes,standard,5
3ceec142bbeb4de9939d371d6182d5d6,relogios_presentes,fast,3
06f0522e3c0dd8f8ea7a738176844f04,automotivo,standard,5
f05771c7b5cadd4177b82165484ac8da,eletronicos,fast,3
3efb84891f27efd4a1ad0e11ca4fb36b,papelaria,fast,3
2b10f34d131e31564821104736086e82,utilidades_domesticas,standard,5
d24cf30658f279bb1e8677169e43e44a,telefonia,fast,3
c8fd0f3c7bda7790a60b4e873b7a2a32,telefonia,fast,3
178f052377fd9d56a7218ef98b945378,bebes,standard,5
fbae1b9dac9991f79b54655e26cbe64e,telefonia,fast,3
3a4d49c9ef72a561be7ce1df8d7493d0,telefonia,fast,3
b02682757340133856bfb99145dd61cd,casa_conforto,standard,5
502b576f4d6a7091842c83677e13013d,informatica_acessorios,fast,3
4051361e504d383142b6997954648b9e,malas_acessorios,standard,5
8ddafc9e62967101391805e620db71be,beleza_saude,fast,3
b571f972f69a2f91ebd89ed09a6ebf42,cama_mesa_banho,bulky,8
e441fe4a9a90a9174dcecd88671cd3c3,informatica_acessorios,fast,3
c5bc8257538b2c4e938a4e8836aa70b5,utilidades_domesticas,standard,5
15c1a0aa2e32bd15bfe9302af6280f97,dvds_blu_ray,standard,5
7645e46463ccbf2206c966801d5d71b0,informatica_acessorios,fast,3
8dcd08ba1ddd245791d0fe2a764d7c0c,informatica_acessorios,fast,3
e5337992995ebaef1a0c59a2fb22c287,livros_tecnicos,standard,5
8d5f27735f3694d8dfef2dedd96cc814,beleza_saude,fast,3
2703773aea9533b606eed4f16f883e2e,industria_comercio_e_negocios,standard,5
f33bb10a8083242acc69681587de119f,eletronicos,fast,3
a297f2735d1c57d50a70246794d12c3f,esporte_lazer,standard,5
bb18a7304967722c7cef28dff0a916ed,casa_conforto,standard,5
2f530dde74c88c4df00b7767e76f7542,eletronicos,fast,3
f057c0b69a9b64e8579f7873e9d04cd3,moveis_decoracao,bulky,8
8b24829dfa451bddb16a1f79eb144d46,fashion_bolsas_e_acessorios,fast,3
9d4fe519c77c087d5a1bd73637c5c6bf,esporte_lazer,standard,5
b1f1b53eff2bcb85d584f05835dd8115,beleza_saude,fast,3
d22567ff9749170e14c7485e02c1ff3c,utilidades_domesticas,standard,5
ff3d6fd1b0c2dff1989ae3e6841498bf,cama_mesa_banho,bulky,8
7410535fe6a922518e4f862208c066bf,moveis_escritorio,bulky,8
6a8ead05c1fec9733ff10c379faa4e59,industria_comercio_e_negocios,standard,5
bc6e64a497c7dfd9468e41c742b09c6a,eletronicos,fast,3
abbc50a1e07d19c76cbcf0b649796bb7,automotivo,standard,5
c2247ce3e3a6ca4c1db27476588f6a58,automotivo,standard,5
1c19fe562ab8176385b8e5fb6566aea2,cama_mesa_banho,bulky,8
ee817f9b5a460a02a218d34e1b6ac26d,relogios_presentes,fast,3
2f54db7250b3463f57049dc32ce4ff93,moveis_decoracao,bulky,8
437dbe46155da24f92d6b155899315b8,alimentos,standard,5
d5d287f2402efa84433646638d83ffef,automotivo,standard,5
18279a656ac308b75f99ed16ed347192,fashion_bolsas_e_acessorios,fast,3
6f6739449b027efcae27be49edf91911,esporte_lazer,standard,5
556ff8bcd5cc9d1737128fc613ce16ad,moveis_cozinha_area_de_servico_jantar_e_jardim,bulky,8
acd45245723df7cb52772a34416b41b1,malas_acessorios,standard,5
cad9cc97c8f0878b65c04815fb985252,cama_mesa_banho,bulky,8
2067e6809c31a615c37a470db2e6bf89,cool_stuff,standard,5
f4c9ae3260949e6ff7e337d1a722db4d,papelaria,fast,3
70983de08035fb49df8fcf1afe6458cd,moveis_decoracao,bulky,8
f8ed26e5b5bcfb0d20833e3996b5e426,beleza_saude,fast,3
4233067932385b2d8b301e18e1b75958,brinquedos,standard,5
0c5a4222cc662d4e0ec50de57f1f8b98,utilidades_domesticas,standard,5
114b220ff080617e99d21cb8549b7433,construcao_ferramentas_construcao,bulky,8
f8a6d03ed88e47a216d244f20d4333b4,informatica_acessorios,fast,3
0e8af1a05e9022734d9794c079ebdcf5,esporte_lazer,standard,5
db89bc4049910bb63611187321f35503,papelaria,fast,3
44b375387a05e8986651d12dd9fde735,moveis_decoracao,bulky,8
24ba7ae4f55da4a0e458233a297d124a,telefonia,fast,3
3f9666fbcb3490ff8c1f0d2b826c32db,perfumaria,fast,3
c0fc5c6702f93ec8646c5404b4147864,beleza_saude,fast,3
34c1d5a6ffd6f4ffe32502ec9c156d2b,casa_construcao,bulky,8
5c458a0a24c83bb972feb57ab32e38a6,beleza_saude,fast,3
cbe9e2376e5d8de3c057ed58a638403d,informatica_acessorios,fast,3
fd6508408ae641784eec9008b9c351d1,alimentos,standard,5
7b84c60b417905af7d0237310bd48f0b,beleza_saude,fast,3
e4c412c45813fd2fdd6e1fa72b69425a,esporte_lazer,standard,5
f8765f3bdecd553e63bbc4de833ff8b6,moveis_escritorio,bulky,8
10dcadee7d291d6dd245b3f85b11fa65,consoles_games,standard,5
2b412aeedb11e28a767792c75ae47a1f,perfumaria,fast,3
1c2fa2bcaa76535eee600e20477b4abf,utilidades_domesticas,standard,5
a3c1394b2224879f15740f0ad33dcd57,esporte_lazer,standard,5
9eafd3f1b3f845e19e6aa8779283d285,moveis_decoracao,bulky,8
6f8b0c86311ec8c9e1558eff54965728,informatica_acessorios,fast,3
c887294d29ae18c8f8cdfa478a4a36b2,ferramentas_jardim,bulky,8
8d6fb99c2755b4e2d421c15398cb37d1,fashion_bolsas_e_acessorios,fast,3
d384b1c62ae84499639bcfbb3f9f8116,dvds_blu_ray,standard,5
4424106c5b68a52e3c47371526b4a264,esporte_lazer,standard,5
b0c9b865f0a55ad23c74dea02e570349,eletroportateis,standard,5
c3f5604968d8dd5686a261e2ff17cb96,relogios_presentes,fast,3
2e95196ae337c5a2956c332bb1fc0a7a,informatica_acessorios,fast,3
b8ca5c17e73529b3e763b42b5e1ad575,esporte_lazer,standard,5
accddd3ce343b9c4a7ad6d49ecc3c3d2,telefonia,fast,3
1bb74bdf991ecc937ab8901c6b412a24,cama_mesa_banho,bulky,8
4b09eff002dc4f137082d6391f5fefda,beleza_saude,fast,3
9fe32da158d0f7c1adb336ad3b69839b,beleza_saude,fast,3
0499c7fe87611ea8ba76fc6ddceaad0e,construcao_ferramentas_seguranca,bulky,8
490b4a17364f3c7de5877ba86082139c,esporte_lazer,standard,5
5ff8bece1ba3adcb585b884358bb9917,automotivo,standard,5
56ed02af90f688d10a65b08ce598bb21,relogios_presentes,fast,3
44979e484e687b4245460b7b784d9060,casa_conforto,standard,5
fd566cfe4efd75cdc3ac93a0e1010248,agro_industria_e_comercio,standard,5
ca8fa06463178aadc41f6b9422647f50,bebidas,standard,5
a81957953164f65e49dd6af3972b9db5,pcs,standard,5
8275a8137ae9dfb14ecb5307ea797413,beleza_saude,fast,3
312f43273284b7ab987d5bc4d880d5ef,moveis_escritorio,bulky,8
0dbd8f8a36f6705bcd98717af943018b,esporte_lazer,standard,5
3307fa374be3286d440dcd94dd5d2831,pet_shop,standard,5
56dc0181ea630588eb17a1449955f57e,bebes,standard,5
c02325767e982cf63ab102120dba687a,moveis_escritorio,bulky,8
0449fc8e83f3042e2e415a2bc3f2a424,moveis_decoracao,bulky,8
1a302b3c311d6fd772e886b742c24304,utilidades_domesticas,standard,5
8081c44895cefcfebc13faec5c9ed8bf,relogios_presentes,fast,3
5e4460100810dd86bd828963e7719858,telefonia,fast,3
e3abb4266cbf84e7c3d00542a488cd32,informatica_acessorios,fast,3
037f4f91c8f5cd2a6ddd52a63d97fdcc,esporte_lazer,standard,5
f6879e8e12a44ceb4c422c23489a029d,beleza_saude,fast,3
501ce7b81b23f0c4009057c589c08023,pet_shop,standard,5
f16aa03fddf358ebc2203c03a5ba1d48,papelaria,fast,3
8da267ea6fadbb945e33ffb911885e23,instrumentos_musicais,standard,5
41056c68216a5174be6c39a7b4d596c2,moveis_decoracao,bulky,8
597310d5c3dc11229fe9221f13489cab,relogios_presentes,fast,3
79b49127db2c9bc718a161183671505c,pet_shop,standard,5
7621d265cbcc87d4845818b256ac193e,eletronicos,fast,3
0eeaf3619d35e90b2430da57d351dd01,cama_mesa_banho,bulky,8
c535905a60628bab8a2b2a69375180ed,utilidades_domesticas,standard,5
4f1e72c86c397722120a1cb409714f5e,perfumaria,fast,3
3a0ae60d56c22367fb5e1f77bd8232e8,cool_stuff,standard,5
